recording_time_ns,dt,wind_enabled,pos_x,pos_y,pos_z,pos_roll,pos_pitch,pos_yaw,targetpos_x,targetpos_y,targetpos_z,targetpos_yaw,control_vel_x,control_vel_y,control_vel_z,control_vel_yaw
1776696008082781705,1776696008056,False,-0.2018318821679027,-0.21198175878062891,0.8462221546634231,0.017322132415666377,0.03066844694429888,-0.018798152777918794,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.09399076388959315
1776696008159511686,1776696008158,False,-0.20301604689530803,-0.2115858733220818,0.8484607423542548,0.01267963895556736,0.026425163267175724,-0.017878676581706405,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.08939338290853138
1776696008231713645,1776696008231,False,-0.20422324569155226,-0.21135315652903972,0.8513139054049188,0.010502582443135485,0.02727943313371903,-0.02038373974099384,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.10191869870497028
1776696008332554807,1776696008332,False,-0.20506511222716137,-0.2112084240631182,0.8540574658585712,0.011455200730215106,0.026924375621080153,-0.01948668418859654,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0974334209429828
1776696008431333805,1776696008431,False,-0.2057620216735093,-0.2107692381979429,0.856756524032484,0.016222353824925533,0.019792081884646977,-0.019766773642492855,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.09883386821246454
1776696008532572765,1776696008532,False,-0.2068242472950689,-0.2103921546384494,0.8595950195064035,0.016384739952813816,0.019090710709323982,-0.01732893029455374,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.08664465147276923
1776696008631686005,1776696008631,False,-0.20802128629637257,-0.20991946300729855,0.8618743100104896,0.01638644750320976,0.017094400708253635,-0.01967890502538046,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.09839452512690139
1776696008734358646,1776696008734,False,-0.20944099467140087,-0.20933090431492055,0.8638938116381101,0.01784065996931767,0.022324921586984316,-0.019690654132181275,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.09845327066090537
1776696008836625489,1776696008836,False,-0.21134501951566542,-0.20860556463682514,0.8657627433141578,0.01415210186200829,0.01816944498421388,-0.020114485203202914,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.10057242601601457
1776696008936046825,1776696008936,False,-0.21313577544541287,-0.2078418918167839,0.8671897408192912,0.017333326234809543,0.021716641636777206,-0.017558890775652973,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0877944538782649
1776696009036450133,1776696009036,False,-0.21526048097626177,-0.20698713371424649,0.8676145735010329,0.014447780481629738,0.013744229968849272,-0.020245514195109202,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.10122757097554613
1776696009136168060,1776696009135,False,-0.2173741238563349,-0.20614188812725523,0.8676074644377377,0.015058424971078085,0.023954505064542685,-0.019357445463146286,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.09678722731573108
