,recording_time_ns,dt,wind_enabled,pos_x,pos_y,pos_z,pos_roll,pos_pitch,pos_yaw,targetpos_x,targetpos_y,targetpos_z,targetpos_yaw,control_vel_x,control_vel_y,control_vel_z,control_vel_yaw,experiment_id
1155,1777301720349107282,1777301720.3386316,False,-0.6357242684323278,0.6231975544674652,0.822569029666531,-0.0383806110108,0.0704621405690163,-0.1033027188051181,-2.0,0.0,2.0,0.0,-7.273997556032081e-10,-4.2789739843039815e-10,6.625285621438752e-10,5.811173994916139e-11,6
1156,1777301720442297494,0.1001083850860595,False,-0.6335026356821349,0.6221029208853911,0.8232705078398864,-0.0195464906292583,0.0754171497160817,-0.1009051804425896,-2.0,0.0,2.0,0.0,-0.3623844053889006,-0.2153349806739198,0.3361589205347138,0.0485307735511323,6
1157,1777301720547826579,0.1062753200531005,False,-0.6310080442346887,0.6212928394879477,0.8243299531610595,-0.0397654929099525,0.0664343861638017,-0.1059653714089819,-2.0,0.0,2.0,0.0,-0.5822324750605589,-0.3706315198162698,0.5687127519947008,0.0831889056915364,6
1158,1777301720642138064,0.0937066078186035,False,-0.6292200015668106,0.6198792249171005,0.8248620054735998,-0.03975391939197,0.0694424500013817,-0.11026428959665,-2.0,0.0,2.0,0.0,-0.6531074684703289,-0.4621805339757183,0.6836698967598519,0.1072434361743241,6
1159,1777301720742322921,0.1000313758850097,False,-0.626071210106474,0.6194102810573979,0.8251933846863706,-0.0246156432709433,0.0652967072906895,-0.1007141260869722,-2.0,0.0,2.0,0.0,-0.6513589875546435,-0.51660680237893,0.6999999904764784,0.1196298805062351,6
1160,1777301720842808537,0.0999670028686523,False,-0.6235363272289844,0.6181182413749592,0.8256822374781874,-0.0459039399714108,0.062432231883933,-0.1054578007254757,-2.0,0.0,2.0,0.0,-0.6444429348668306,-0.5618079413210563,0.6999999924744568,0.1294563414212216,6
1161,1777301720942629302,0.1006069183349609,False,-0.6209825446439846,0.6170864611923689,0.8257512570290051,-0.0276761252078647,0.0841919621968843,-0.0983271630590882,-2.0,0.0,2.0,0.0,-0.6455175885920054,-0.5867484931217045,0.6999999915929528,0.1330167210440572,6
1162,1777301721044292010,0.1011922359466552,False,-0.6181568390325825,0.6157620465847554,0.8265885317517564,-0.0387055429853702,0.0625482253752197,-0.1059730099774053,-2.0,0.0,2.0,0.0,-0.6388253616524536,-0.612228839607737,0.6999999908898218,0.1383510390433854,6
1163,1777301721144141811,0.0981497764587402,False,-0.6153116180368573,0.6151970985625465,0.8265022946479302,-0.0106072932624055,0.0719875933670365,-0.1036561104739821,-2.0,0.0,2.0,0.0,-0.6389046316309874,-0.6236040019354913,0.6999999935483269,0.141288834463025,6
1164,1777301721245645928,0.10211181640625,False,-0.6124964694939448,0.6139351381653456,0.8273918756760729,-0.0374757279460546,0.0609401117588065,-0.1043977187441436,-2.0,0.0,2.0,0.0,-0.6373562136518461,-0.634440142488058,0.6999999894819812,0.1433092006902203,6
1165,1777301721344746346,0.0979979038238525,False,-0.6093087607069015,0.613522615340033,0.8273139589631461,-0.0181733785724432,0.0696664259202613,-0.1041140323070557,-2.0,0.0,2.0,0.0,-0.636970857783931,-0.6396694543814194,0.6999999934674898,0.144733745186625,6
1166,1777301721447278188,0.1045329570770263,False,-0.6058189036833304,0.6125913711418131,0.8283423478486795,-0.0426458503253888,0.0665702987120644,-0.094370352343834,-2.0,0.0,2.0,0.0,-0.6425988530776764,-0.6395012958339685,0.6999999848799903,0.1410571177349166,6
1167,1777301721544943136,0.0987524986267089,False,-0.6032859502575256,0.6121431146675963,0.828296842202745,-0.0311434019417863,0.0904995752369564,-0.0969787162342931,-2.0,0.0,2.0,0.0,-0.640740983817909,-0.6431040313168318,0.6999999928478717,0.1397079167223712,6
1168,1777301721648714208,0.1034445762634277,False,-0.6054260623781915,0.6041320743903434,0.8427301919001939,0.2828468631792717,-0.3165373734731243,-0.139249706669577,-2.0,0.0,2.0,0.0,-0.6128487588991703,-0.6706287395578506,0.6999999905215387,0.1570410943760442,6
1169,1777301721747534758,0.0982956886291503,False,-0.6088398103890758,0.6004869613234578,0.8475120664223538,-0.0511199562784887,-0.1614296111229891,-0.1514408619126495,-2.0,0.0,2.0,0.0,-0.6049776893002533,-0.6757565774705793,0.6999999941061518,0.175603954262797,6
1170,1777301721844403412,0.0960891246795654,False,-0.622873628043727,0.5873817782737675,0.870529622235543,0.0822893609605258,-0.0532650658770064,-0.0499100415829025,-2.0,0.0,2.0,0.0,-0.6706513862734705,-0.6050138980576977,0.6999999948343008,0.1454541684508795,6
1171,1777301721944355485,0.1007082462310791,False,-0.6527042758076872,0.5547187419513215,0.91119561982301,0.0856844229265278,-0.0544883496671165,-0.0362507503385951,-2.0,0.0,2.0,0.0,-0.6792573855193964,-0.5846363843209031,0.699999993189029,0.1145320472080645,6
1172,1777301722042936796,0.0988655090332031,False,-0.6929247757110686,0.5083121999196556,0.9627668809403436,0.0574345908621201,-0.0568989990949086,-0.0067146928765536,-2.0,0.0,2.0,0.0,-0.6963684291564469,-0.5431811823591762,0.6999999971900789,0.0806035938128916,6
1173,1777301722165396386,0.1205995082855224,False,-0.7499537670825488,0.4488044948882155,1.0235432692696405,0.0601253582180629,-0.058085086867357,-0.0271252799531264,-2.0,0.0,2.0,0.0,-0.6859421945538988,-0.5276218035961328,0.6999999900100128,0.0637058894608682,6
1174,1777301722248199230,0.0823607444763183,False,-0.8052219776686331,0.3933866413347182,1.0770824645070605,0.0448432948318001,-0.0706979848537594,-0.0264214698891304,-2.0,0.0,2.0,0.0,-0.6874217409462192,-0.4851991333371087,0.6999999935736513,0.0554688305848318,6
1175,1777301722351056400,0.1062841415405273,False,-0.8823105830409438,0.3196100642375167,1.1454929150862356,0.0385062146683315,-0.0601841802538466,-0.0355858140884532,-2.0,0.0,2.0,0.0,-0.6845820496421202,-0.4455345352314351,0.6999999978369326,0.0530776447034956,6
1176,1777301722445113156,0.0935802459716796,False,-0.9523753850698564,0.2564934362628622,1.2021333006795154,0.02184311843936,-0.0634550109702244,-0.0389841490946475,-2.0,0.0,2.0,0.0,-0.6850401651171127,-0.397193131687174,0.6999999893465905,0.0536411562609959,6
1177,1777301722555456778,0.1099450588226318,False,-1.0465403084109102,0.1768634187008609,1.2720893008515122,0.0258212729176152,-0.0450435131120311,-0.0467048910740129,-2.0,0.0,2.0,0.0,-0.6847004908942269,-0.3436897068103012,0.6999987007900761,0.0573039420012366,6
1178,1777301722652394310,0.0973644256591796,False,-1.1371537926551432,0.1062149970356251,1.3303340930436038,0.0099057673051869,-0.0370567665595624,-0.0471574541753429,-2.0,0.0,2.0,0.0,-0.6873817368608798,-0.2838869649905031,0.6826415425441469,0.0604443149015399,6
1179,1777301722744423807,0.0914571285247802,False,-1.2246686919461447,0.0400537111328944,1.385293138330182,-0.0082130273477169,-0.0370544541377015,-0.0534545098057977,-2.0,0.0,2.0,0.0,-0.6887870404238651,-0.2282797261667488,0.652568626123008,0.0652450532172268,6
1180,1777301722852208998,0.1086721420288086,False,-1.3372343194382033,-0.038920679104145,1.4519965182468353,-0.0163037820188173,-0.0475401138864036,-0.0506153254211889,-2.0,0.0,2.0,0.0,-0.6788380517985052,-0.1577187640536003,0.6173423218262558,0.0672942887138312,6
1181,1777301722952705257,0.0998523235321044,False,-1.4446304232487484,-0.107185585123424,1.5110595235398498,-0.0261460137991928,-0.0432990781671186,-0.0539397632367115,-2.0,0.0,2.0,0.0,-0.6386627628949566,-0.0925345041296265,0.5741355661557578,0.0701901997303913,6
1182,1777301723053332199,0.1005215644836425,False,-1.556538506675048,-0.1713814756963055,1.5685286883816598,-0.0541355633848352,-0.0652216605123886,-0.066561625586179,-2.0,0.0,2.0,0.0,-0.5798122822691463,-0.032218728564016,0.5274727028768246,0.0776809874797377,6
1183,1777301723151744535,0.0989043712615966,False,-1.6718013533414555,-0.2297387542111471,1.6221075823284183,-0.0638040562062581,-0.0480920954254522,-0.0577880839950085,-2.0,0.0,2.0,0.0,-0.5074730291811499,0.0385687913610782,0.4792098951911107,0.0794379674106771,6
1184,1777301723252681306,0.1008529663085937,False,-1.7900639590009284,-0.2758605495815606,1.667034823372134,-0.0678561214052398,-0.0613158578584522,-0.0773347341983154,-2.0,0.0,2.0,0.0,-0.4254907282112624,0.0925033833086852,0.4324205026412432,0.0886764962101453,6
1185,1777301723352482196,0.0994026660919189,False,-1.909190552179693,-0.3208561418411085,1.7128057157236802,-0.0749398841565263,-0.0348059914624474,-0.075559739706969,-1.0,1.0,3.0,-1.5,-0.0718551009675325,0.4496161474500313,0.6311915342794806,-0.491608941099675,6
1186,1777301723447897436,0.0952377319335937,False,-2.0155771026608216,-0.3538097878252603,1.748630256942842,-0.0720858597786076,-0.0019753453875875,-0.0645408373076673,-1.0,1.0,3.0,-1.5,0.2097870672416963,0.6582334369373205,0.6999999950822305,-0.6999999890571738,6
1187,1777301723546184707,0.0983085632324218,False,-2.129877919495263,-0.383856937987912,1.7901320380661667,-0.1030792913906323,0.0582258180557616,-0.089683636325109,-1.0,1.0,3.0,-1.5,0.4281199778792108,0.741323194207309,0.699999997229438,-0.6999999951890133,6
1188,1777301723665068989,0.1184532642364502,False,-2.24628055275639,-0.405299747647033,1.840658837067337,-0.124653557863979,0.120273174827743,-0.1373436943629571,-1.0,1.0,3.0,-1.5,0.5630096572916505,0.7844701708861598,0.6999999969516256,-0.6999999946872554,6
1189,1777301723753633584,0.0877699851989746,False,-2.339136650515832,-0.4130080712253095,1.887155711962825,-0.1125146566209176,0.1429464476795329,-0.1835272576866496,-1.0,1.0,3.0,-1.5,0.5604951563419666,0.8159933682344868,0.6999999988945974,-0.6999999979853253,6
1190,1777301723857026275,0.1037938594818115,False,-2.4181482926272038,-0.4098495959459047,1.937493094538829,-0.0965961822955364,0.1674714784319996,-0.2210235163478619,-1.0,1.0,3.0,-1.5,0.5295116534662576,0.8364313505721462,0.6999999979092144,-0.6999999962122507,6
1191,1777301723952599153,0.0956954956054687,False,-2.4783968555449363,-0.4171352058418455,2.0041343979326083,-0.0933619763402988,0.1643409116804877,-0.2625275440198032,-1.0,1.0,3.0,-1.5,0.4943503502474848,0.8576815990819809,0.6999999967781184,-0.6999999943440057,6
