recording_time_ns,dt,wind_enabled,pos_x,pos_y,pos_z,pos_roll,pos_pitch,pos_yaw,targetpos_x,targetpos_y,targetpos_z,targetpos_yaw,control_vel_x,control_vel_y,control_vel_z,control_vel_yaw
1777300877289245570,0.02,False,0.0,0.0,0.9758768135013062,0.0,-0.0,0.0,2.0,2.0,2.0,0.0,0.4108978303584854,0.4108978303584854,0.23290609023171932,0.0
1777300877401543782,0.02,False,5.570206896760546e-05,5.559660467906423e-05,0.9389649739547388,-0.006416474932386212,0.006411860473067505,-0.0021336010866564565,2.0,2.0,2.0,0.0,0.7087092665599637,0.7117399526758964,0.42857318353701507,0.0008100680601001218
1777300877467261744,0.02,False,0.0006674649845160997,0.0006654430641781067,0.9178929395263333,-0.013787160909979414,0.01379465877452155,-0.0013371132044061836,2.0,2.0,2.0,0.0,0.9052989131091633,0.9077232622356384,0.5916733261459294,0.0012351837267535173
1777300877522062633,0.02,False,0.002465503981399933,0.0024577808670683135,0.9170290233884592,-0.020568351315224952,0.020569491559889325,-0.0016162373693015461,2.0,2.0,2.0,0.0,0.9983824214081385,1.0016148946368009,0.7240961527905446,0.001657784139234878
1777300877584018230,0.02,False,0.005938986351931014,0.005920421595581168,0.9347350610379358,-0.026559184349810232,0.026575307789588512,-0.001297503998341318,2.0,2.0,2.0,0.0,0.9987016374666013,1.00129664469085,0.8275027218777571,0.0018824461451041137
1777300877636650129,0.02,False,0.011446941244674798,0.011412486647965223,0.9670098860967818,-0.03297506009305825,0.03286453597739676,-0.0030057371793949387,2.0,2.0,2.0,0.0,0.996989729256602,1.0030011944383772,0.9040656183594263,0.002698113253870215
1777300877681966868,0.02,False,0.01932764729566396,0.01926697894145661,1.010770377495313,-0.038573734534824274,0.0387872790973832,-0.0031313069401274186,2.0,2.0,2.0,0.0,0.9968637692353326,1.0031263727166497,0.9562485435373355,0.0034607381219591195
1777300877736361610,0.02,False,0.029895347616857925,0.029781385460384256,1.0638421625255794,-0.04414441246455639,0.04433308714814775,-0.0037316052953813845,2.0,2.0,2.0,0.0,0.9962614073921425,1.0037246004137497,0.9864941594437996,0.004308043391514803
1777300877783886513,0.02,False,0.04346482935615352,0.043269468734919665,1.1245543965326685,-0.050172752252291605,0.05041573291661191,-0.003213213814592527,2.0,2.0,2.0,0.0,0.9967816286708604,1.0032080452372512,0.9973974912838067,0.0048114855912952705
1777300877838871653,0.02,False,0.06031450574886547,0.06000587341908255,1.1911021619579623,-0.055549450073857545,0.0557591380702677,-0.0029201352838106147,2.0,2.0,2.0,0.0,0.997075602610696,1.0029158648631535,0.9912297293338178,0.00508447647709371
1777300877885088769,0.02,False,0.08061778324433307,0.08016717081535603,1.261380936037893,-0.060652297558243896,0.06088141657515407,-0.0025153425082853663,2.0,2.0,2.0,0.0,0.9974814620411036,1.002512141590183,0.9703667920758078,0.0051357112716455084
1777300877938556719,0.02,False,0.10451342762138809,0.10389520078352792,1.3333629033751904,-0.0657996086702916,0.06606633945710566,-0.0022085026900585257,2.0,2.0,2.0,0.0,0.9977890374963501,1.002206039195629,0.9371958406114813,0.005043370444856389
1777300877986330286,0.02,False,0.1321191413722335,0.13131082293795865,1.40526316865122,-0.07086451277130765,0.07115869897226908,-0.001925446263563567,2.0,2.0,2.0,0.0,0.9980726802092067,1.0019235702917326,0.8940558071984008,0.0048488931010797825
