recording_time_ns,dt,wind_enabled,pos_x,pos_y,pos_z,pos_roll,pos_pitch,pos_yaw,targetpos_x,targetpos_y,targetpos_z,targetpos_yaw,control_vel_x,control_vel_y,control_vel_z,control_vel_yaw
1776704889692078662,0.100297958,False,-0.0753587249769644,0.0243472668283269,0.863125158975457,0.0026422980471086,0.0214949322527502,0.0422757775530028,0.0,0.0,2.0,0.0,0.019946709474731802,-0.00738923344593136,0.34866450816520106,-0.029922305086723423
1776704889694440200,0.100942831,False,-0.0767723110418224,0.0229293777412512,0.8612581647345273,0.0027212074522232,0.0211789242358789,0.0411027347516054,0.0,0.0,2.0,0.0,0.0340688198729285,-0.012114978271847801,0.5860319922584728,-0.04703057563045054
1776704889696539466,0.108079399,False,-0.0781794772282966,0.0216047081264898,0.8594998330349873,0.0028177299387292,0.022091819693295,0.0422882136435921,0.0,0.0,2.0,0.0,0.04422531001234957,-0.015113771267778062,0.7470770863101284,-0.05733148492983364
1776704889698613599,0.102409535,False,-0.0792739111565821,0.0203441093620241,0.8584471090137802,0.0032139074233802,0.0189036283704211,0.0416313030123587,0.0,0.0,2.0,0.0,0.05147256893660074,-0.01676645454119928,0.8567585078583306,-0.06354830488311426
1776704889700590863,0.089870739,False,-0.080195375492799,0.0196751616400099,0.8577616802951911,0.0014925590855716,0.0196595374215599,0.0425165300103747,0.0,0.0,2.0,0.0,0.05654354158570799,-0.01776176929577715,0.9325827050184253,-0.06905998382720055
1776704889702670805,0.102586946,False,-0.0811925575674545,0.0190297744970137,0.8567013422945766,0.0011772262779874,0.0185501491114834,0.0415411842546896,0.0,0.0,2.0,0.0,0.060469848936983324,-0.01821253458313276,0.9827933424356768,-0.07046513795569824
1776704889704754652,0.097731724,False,-0.0817431466377169,0.0188052267290025,0.8562530107898414,0.0029186838624025,0.0210842683709147,0.0408341620057303,0.0,0.0,2.0,0.0,0.06333564027285266,-0.018457500233107046,0.9999999954566873,-0.07131126154425108
1776704889706881968,0.10499396,False,-0.0820905181951026,0.018810074576522,0.8557216797568261,0.0086048237175863,0.0272689905925839,0.0418995526474335,0.0,0.0,2.0,0.0,0.0653437429980761,-0.018705538939918633,0.9999999992754547,-0.0716546393027366
1776704889708941074,0.098166891,False,-0.0823346895616227,0.0188639241066684,0.8552470390119482,0.0055977844460065,0.0218710136519002,0.0408521719033147,0.0,0.0,2.0,0.0,0.06686990737628036,-0.018792723508192964,0.9999999990906433,-0.07199741048141732
1776704889710987440,0.099734822,False,-0.0825074495876586,0.0190927273211863,0.8545396865980966,0.002668569771747,0.0194777774941525,0.0410419986089941,0.0,0.0,2.0,0.0,0.06794508825577102,-0.01896880203153368,0.9999999993154121,-0.07209216018031836
1776704889713025410,0.102406992,False,-0.0823753165652624,0.0191878229988485,0.8543820593900727,0.0091145216037713,0.0252282487744977,0.0411602166979893,0.0,0.0,2.0,0.0,0.06863330163656273,-0.019109863345047384,0.9999999994033273,-0.07193561144305921
1776704889715102612,0.098870224,False,-0.0811035701704451,0.0181818452147202,0.8569543450986978,0.0300247643500181,0.0395331175725761,0.0394775720222132,0.0,0.0,2.0,0.0,0.06887105772991041,-0.018842455810721245,0.9999999992539763,-0.07116594102369218
1776704889717171582,0.098052998,False,-0.077222729221982,0.0143960505250127,0.8635782582093293,0.049362345542308,0.0558597011015604,0.0395130808087204,0.0,0.0,2.0,0.0,0.06809211843022057,-0.017771068172008502,0.9999999990517635,-0.07071074356304266
1776704889719211691,0.09978466,False,-0.0703831218108231,0.0075170306192979,0.8725526940914923,0.0576284854099626,0.0630197505320424,0.0397964019637799,0.0,0.0,2.0,0.0,0.06585874103768524,-0.015220543429112453,0.9999999984947971,-0.0704226053512532
1776704889721220803,0.102505863,False,-0.0631928093551927,0.0002801912775179,0.8800253058160289,0.052664674328114,0.0642302918250363,0.0406777629772569,0.0,0.0,2.0,0.0,0.06243310220255182,-0.01147985436415828,0.9999999978275842,-0.07053545023505134
1776704889723295151,0.09916941,False,-0.0484784818021405,-0.0152634405109827,0.8934381572507708,0.0559886131872296,0.0587358256989439,0.0397849736309229,0.0,0.0,2.0,0.0,0.05656862550694381,-0.00475947107215975,0.999999996826758,-0.07045110529080707
1776704889725286466,0.104101499,False,-0.0333397764025174,-0.0316358495110317,0.9054177230118524,0.0492655182949225,0.0614501254559693,0.0423708969877767,0.0,0.0,2.0,0.0,0.04855525840095515,0.0043046687825468,0.9999995166577342,-0.0714635952035138
1776704889727251355,0.103916195,False,-0.0135446182376808,-0.0534255509499186,0.9193295961531912,0.0502894281119337,0.054230045929244,0.0400385740685956,0.0,0.0,2.0,0.0,0.038059651629603466,0.016661990413723536,0.9999944114454661,-0.07076290266113903
1776704889729291473,0.117534441,False,0.0080044720558618,-0.0771050107638735,0.9326568344346304,0.0457815776579738,0.0491936840873879,0.0405109314186976,0.0,0.0,2.0,0.0,0.024957752554262105,0.03183814123665004,0.9979055174923549,-0.0691060141252186
1776704889731340917,0.091914733,False,0.0327742776401481,-0.1042019463869964,0.9461943387201622,0.0437462217445252,0.0518706808678183,0.0385872303028685,0.0,0.0,2.0,0.0,0.010441044452774462,0.04905410384932494,0.9999900245312731,-0.06959816389559412
1776704889733389442,0.096506679,False,0.0614449396080232,-0.1359851512264346,0.9601979220611804,0.0470645916524926,0.052495119649101,0.0408047378299058,0.0,0.0,2.0,0.0,-0.006772736707432312,0.06976943610403431,0.9989801712833136,-0.07070355380253664
1776704889735413672,0.096956333,False,0.0866188385908884,-0.1639693064354478,0.9711849483367522,0.0440756672295165,0.05223735495815,0.0409799392994208,0.0,0.0,2.0,0.0,-0.02522429353950817,0.09194306263112109,0.9949724163994964,-0.07156096263928845
1776704889737350115,0.110332805,False,0.1164694111583521,-0.1958234692091141,0.983872598993315,0.0217096206765193,0.0524429968713717,0.0427599343302065,0.0,0.0,2.0,0.0,-0.045731368685126166,0.11644398837479299,0.9826226605866757,-0.07177971223393018
1776704889739291881,0.102408317,False,0.1441690182887316,-0.2227442447307378,0.9944843646603344,-0.0160809743045741,0.055051592119117,0.041897885544494,0.0,0.0,2.0,0.0,-0.0670038389915017,0.1407174314378517,0.9746458458581148,-0.07232330991391847
1776704889740170305,0.100258052,False,-0.2018318821679027,-0.2119817587806289,0.8462221546634231,0.0173221324156663,0.0306684469442988,-0.0187981527779187,0.0,0.0,2.0,0.0,0.053127051108187474,0.0579416583541284,0.3538258837231309,0.01330556792916014
1776704889741237002,0.107089184,False,0.1782453573909637,-0.2503812773600898,1.0062191797679516,-0.0413789191299585,0.0537196946364606,0.0436640533622691,0.0,0.0,2.0,0.0,-0.09008301372716573,0.16545518898651118,0.9636124033297054,-0.07321486758813738
1776704889742471275,0.076729981,False,-0.203016046895308,-0.2115858733220818,0.8484607423542548,0.0126796389555673,0.0264251632671757,-0.0178786765817064,0.0,0.0,2.0,0.0,0.08691985906745979,0.09425029183989958,0.5794698184083221,0.021329433060686836
1776704889743151833,0.094103812,False,0.216646524960973,-0.2725544453126262,1.018516112173617,-0.0478102182050614,0.0551998528813068,0.043661428173642,0.0,0.0,2.0,0.0,-0.11547096759583152,0.1885206496991679,0.9572560400142565,-0.07531316301590625
1776704889744551326,0.072201959,False,-0.2042232456915522,-0.2113531565290397,0.8513139054049188,0.0105025824431354,0.027279433133719,-0.0203837397409938,0.0,0.0,2.0,0.0,0.10993805173148652,0.11928561404044373,0.7324772476375657,0.028109052267677896
1776704889745058797,0.109146184,False,0.2482537543540725,-0.2841450245799844,1.0280148031641438,-0.046552270580571,0.052208859728727,0.0439204506109053,0.0,0.0,2.0,0.0,-0.14196072931207257,0.20847286256763642,0.9441459055742563,-0.07503367620679219
1776704889746616594,0.100841162,False,-0.2050651122271613,-0.2112084240631182,0.8540574658585712,0.0114552007302151,0.0269243756210801,-0.0194866841885965,0.0,0.0,2.0,0.0,0.12969611550520838,0.13984797874390875,0.8486211270932198,0.03060864311284677
1776704889746965919,0.094070698,False,0.2850024148369053,-0.2908505455744919,1.0384676370006225,-0.0451962035269142,0.0546816451427386,0.0437105393674061,0.0,0.0,2.0,0.0,-0.16934218090174677,0.22440780671065436,0.9378303413649867,-0.07647502515187957
1776704889748602211,0.098778998,False,-0.2057620216735093,-0.2107692381979429,0.856756524032484,0.0162223538249255,0.0197920818846469,-0.0197667736424928,0.0,0.0,2.0,0.0,0.14332355005807954,0.15395219428533377,0.9268737953817038,0.03232730964716987
1776704889748905398,0.10568634,False,0.3213851995034381,-0.2912924607031525,1.0484548482220648,-0.0461184015733045,0.0480115940374366,0.0430294018401347,0.0,0.0,2.0,0.0,-0.19857096132036606,0.23605163950194533,0.9263764570919586,-0.07554857635080774
1776704889750554337,0.10123896,False,-0.2068242472950689,-0.2103921546384494,0.8595950195064035,0.0163847399528138,0.0190907107093239,-0.0173289302945537,0.0,0.0,2.0,0.0,0.15342484058501704,0.1631807785700584,0.978540984201479,0.0316951444406623
1776704889750845235,0.068178172,False,0.356800062116411,-0.2864616743982702,1.0579617883787804,-0.0436487585396507,0.0168588771358833,0.0426469054995933,0.0,0.0,2.0,0.0,-0.22222398550721303,0.23991752937905017,0.9169094423758223,-0.07929613949595243
1776704889752617348,0.09911324,False,-0.2080212862963725,-0.2099194630072985,0.8618743100104896,0.0163864475032097,0.0170944007082536,-0.0196789050253804,0.0,0.0,2.0,0.0,0.16003960009473953,0.17003574515970277,0.9999999940123157,0.03276001996313765
1776704889752783728,0.139519384,False,0.3908270383405236,-0.2767732212816848,1.0676376821959137,-0.0387761638304836,-0.0202386490449564,0.042329808049126,0.0,0.0,2.0,0.0,-0.2514990036182075,0.24038118322941,0.8875135270605143,-0.0730474346040595
1776704889754699529,0.061098591,False,0.4170852142827029,-0.2640514009415039,1.0763585541690064,-0.0344735397376817,-0.0374639955087902,0.0430081110464904,0.0,0.0,2.0,0.0,-0.2709840405185616,0.23672902298978327,0.8786248617010542,-0.07873667433236942
1776704889754737198,0.102672641,False,-0.2094409946714008,-0.2093309043149205,0.8638938116381101,0.0178406599693176,0.0223249215869843,-0.0196906541321812,0.0,0.0,2.0,0.0,0.16519120586770317,0.17430829410448428,0.9999999989169089,0.033361764899055034
1776704889756616455,0.1049023,False,0.4378160189332005,-0.2477755657567357,1.08562200885496,-0.0325850083248409,-0.0443142340982029,0.0434137359105613,0.0,0.0,2.0,0.0,-0.30042237666833504,0.23482730879162148,0.875359295034245,-0.07718215209749596
1776704889756802466,0.102266843,False,-0.2113450195156654,-0.2086055646368251,0.8657627433141578,0.0141521018620082,0.0181694449842138,-0.0201144852032029,0.0,0.0,2.0,0.0,0.16916285602968312,0.17713668546108347,0.9999999988117778,0.03402261810212035
1776704889758551038,0.09872198,False,0.4513111140100883,-0.2276837804478414,1.0947160601778911,-0.0319523098507641,-0.0461647733068307,0.0425263480167814,0.0,0.0,2.0,0.0,-0.3249136063003203,0.22830481490666305,0.8724390431085179,-0.07642553892597195
1776704889758824102,0.099421336,False,-0.2131357754454128,-0.2078418918167839,0.8671897408192912,0.0173333262348095,0.0217166416367772,-0.0175588907756529,0.0,0.0,2.0,0.0,0.17293665216542942,0.1784582103019937,0.9999999987933682,0.03296564419134384
1776704889760460695,0.101675496,False,0.4572423255590501,-0.2058945081863151,1.1040745612229332,-0.030865632238886,-0.0377347275418886,0.0435421550012942,0.0,0.0,2.0,0.0,-0.3434837104291917,0.21849096282139288,0.8666191380077525,-0.0762220362026497
1776704889760862851,0.100403308,False,-0.2152604809762617,-0.2069871337142464,0.8676145735010329,0.0144477804816297,0.0137442299688492,-0.0202455141951092,0.0,0.0,2.0,0.0,0.17529181198577645,0.17990193534843016,0.9999999987409319,0.03383208281461788
1776704889762380784,0.099166285,False,0.4567599237374226,-0.181751317926975,1.1126762042717455,-0.0284765862244621,-0.0349778886633862,0.0442554170703009,0.0,0.0,2.0,0.0,-0.35664535508255935,0.20549876405448742,0.8608464165930292,-0.07690663774958005
1776704889762898029,0.099717927,False,-0.2173741238563349,-0.2061418881272552,0.8676074644377377,0.015058424971078,0.0239545050645426,-0.0193574454631462,0.0,0.0,2.0,0.0,0.1779861149478501,0.18021761461842264,0.9999999987530716,0.03397731536149691
1776704889764583216,0.099782132,False,0.4506339710537398,-0.1557880280822232,1.1212901559485209,-0.0252408666685951,-0.0317763324552734,0.0434248745520472,0.0,0.0,2.0,0.0,-0.36480168159497944,0.18907860655300826,0.8540925520507635,-0.07676848603960845
1776704889765001433,0.10038457,False,-0.2192993816471889,-0.2049521505666178,0.8676349636559787,0.0175246216921237,0.0298214750178781,-0.0190375359280274,0.0,0.0,2.0,0.0,0.18030423949172464,0.1801689866351741,0.9999999987365182,0.03378423271138202
1776704889766587022,0.102026205,False,0.4399454263854642,-0.1278941484043812,1.1299238840104482,-0.0283074099002234,-0.0246608404051435,0.0433454912019422,0.0,0.0,2.0,0.0,-0.36780118218678637,0.1702540328320259,0.8460962012431564,-0.07632408554756676
1776704889767084162,0.100034712,False,-0.2207611478370006,-0.2037884104345845,0.8673955332480245,0.0226272365707684,0.0280604965582006,-0.0214449390373793,0.0,0.0,2.0,0.0,0.18184438249305857,0.18031674548201368,0.9999999987575731,0.03519428399479256
1776704889768625037,0.10015775,False,0.425245975781677,-0.0986994213584016,1.1384753134394765,-0.0313996399688278,-0.0251480363489725,0.041710991032674,0.0,0.0,2.0,0.0,-0.36670534540673,0.14888937722934656,0.8386789194730244,-0.07522505320514361
1776704889769164006,0.098324253,False,-0.2217728034966991,-0.2027075897559672,0.8671105453313306,0.022057362502845,0.0223831398129705,-0.020560066205837,0.0,0.0,2.0,0.0,0.1836831200664958,0.1797087254426396,0.9999999988058149,0.035720053328257215
1776704889770617727,0.096062693,False,0.4078448928638383,-0.0693517627545856,1.1465600767266977,-0.0256871027210489,-0.0240192823725256,0.0428261618235451,0.0,0.0,2.0,0.0,-0.3615511760436403,0.1272202189244007,0.8323598773924991,-0.07564876351375463
1776704889771248519,0.103254119,False,-0.2216875715524426,-0.2007250790346647,0.8704113643288547,0.0059173317963517,0.0354035066379669,-0.0177188407715263,0.0,0.0,2.0,0.0,0.18524617374827743,0.17822961192110987,0.9999999984821591,0.03392033030110942
1776704889772604977,0.102198993,False,0.3856751428423067,-0.0365059024315706,1.1553113197074478,-0.0225269396050271,-0.0200043414416456,0.0426323446947372,0.0,0.0,2.0,0.0,-0.35236240646207173,0.10257087996082806,0.8235271563111638,-0.07513221347261058
1776704889773317862,0.100462145,False,-0.2199719147224357,-0.1974599755098531,0.877565899176989,-0.0103054416279465,0.0449659301847926,-0.0155466704566956,0.0,0.0,2.0,0.0,0.18603378380378272,0.17640800574425877,0.999999998094609,0.031421640480628996
1776704889774611187,0.09937756,False,0.3617118356597368,-0.0039359291366435,1.1635615376202215,-0.0191680092799597,-0.0197293364132006,0.043256942155938,0.0,0.0,2.0,0.0,-0.34018367672751415,0.07705922884676687,0.8159059234628487,-0.07553608760843142
1776704889775396282,0.097542072,False,-0.2159314871583512,-0.1919170768462083,0.8880485045483623,-0.018055908598751,0.0527394270911126,-0.0134884326066936,0.0,0.0,2.0,0.0,0.1857378505326678,0.17368478134848367,0.9999999973514745,0.02859594896052409
1776704889776599617,0.099727979,False,0.3351255496570389,0.0291356186107581,1.1722966107463275,-0.0223528588347582,-0.0166570919192776,0.0415529858635849,0.0,0.0,2.0,0.0,-0.3252375301317226,0.049606515103075316,0.8079649845680228,-0.0746934477053073
1776704889777457537,0.100166416,False,-0.2089961933653885,-0.183211092113858,0.9005430578677264,-0.0191795894806564,0.0607259295974416,-0.0141609418929662,0.0,0.0,2.0,0.0,0.18336798148281813,0.16986523636540654,0.9999999960432685,0.027068325692399323
1776704889778565687,0.100299522,False,0.3065406194676188,0.062756328711669,1.1815354688179245,-0.0231198097869464,-0.0129679013357623,0.0438601818722916,0.0,0.0,2.0,0.0,-0.30753023325284656,0.02246031489120047,0.7995798162536909,-0.0754864962211807
1776704889779424309,0.099927565,False,-0.1987803601396901,-0.1714963897118167,0.9145248035228688,-0.019114144222603,0.0613622455610273,-0.0150511141865989,0.0,0.0,2.0,0.0,0.1790753650468528,0.16422481541657002,0.9999988706708741,0.026761285934089694
1776704889780531080,0.099321817,False,0.2764658439507163,0.0973922412537314,1.191495595232563,-0.027179307257355,-0.013673773227526,0.0433860394539384,0.0,0.0,2.0,0.0,-0.28788476393420087,-0.006424439974589067,0.7911579116270887,-0.07591017391304633
1776704889781390268,0.099798382,False,-0.1857903350474513,-0.1568203371568617,0.929696718111514,-0.0210049815951119,0.0577096088717641,-0.0154812335460752,0.0,0.0,2.0,0.0,0.17281814209380458,0.15640791517600192,0.9999835798995136,0.026918172977996875
1776704889782507757,0.101297369,False,0.2459978261386493,0.131275145054888,1.2009794698765943,-0.0223159766206128,-0.0142806624760012,0.0429759310882899,0.0,0.0,2.0,0.0,-0.2664077616408129,-0.03590307569718996,0.7819079903066943,-0.07565693996979662
1776704889783446589,0.100508811,False,-0.169749305313998,-0.1395215954901173,0.9456829149214792,-0.0207603689854213,0.0586430446245062,-0.0159771704314335,0.0,0.0,2.0,0.0,0.16431360693341912,0.1463964337311257,0.9999724329489634,0.02733239833076127
1776704889784482667,0.103862571,False,0.2105896099240558,0.1703939498785006,1.211693805088509,-0.0288902169258312,-0.0132948754145578,0.0418973800769116,0.0,0.0,2.0,0.0,-0.24238437210414926,-0.0672725077985262,0.7715199540953203,-0.07449855746273777
1776704889785498707,0.099479309,False,-0.1513449656843371,-0.1197288646039793,0.9620957884467524,-0.0122249105287308,0.0513088922350325,-0.0167701569248493,0.0,0.0,2.0,0.0,0.15366718151227826,0.1342985323700854,0.9976759156653332,0.028163369162608105
1776704889786449434,0.096608311,False,0.177666669465288,0.2058486942125347,1.2209784639759105,-0.027818241546224,-0.0119037999004112,0.0429002361112828,0.0,0.0,2.0,0.0,-0.2181313786676207,-0.09796300703813608,0.7637771371859081,-0.07520272489415904
1776704889787410453,0.099719162,False,-0.1304492236053474,-0.0975007125589268,0.9787694970986576,-0.0208833402531885,0.055884508921966,-0.0154515597974793,0.0,0.0,2.0,0.0,0.14113179774928444,0.11969942123494824,0.9909330450370607,0.02786531429091122
1776704889788369476,0.102973713,False,0.140978467056712,0.2451636871298115,1.230941109478728,-0.0263006245693942,-0.0092383513555017,0.0425902892291801,0.0,0.0,2.0,0.0,-0.19151205404490768,-0.13056925352445173,0.7536270117343608,-0.07475756340964342
1776704889789319618,0.100565351,False,-0.1074325935570145,-0.0732836595953925,0.995466362765838,-0.0160329048910246,0.0510202567768331,-0.0161009667129116,0.0,0.0,2.0,0.0,0.12625675816427523,0.10329358469254757,0.9809516959900231,0.027984280492899905
1776704889790309295,0.100512234,False,0.104719255748837,0.2838752633476858,1.2406687861911148,-0.026274154800002,-0.0103094873561281,0.0409742534741989,0.0,0.0,2.0,0.0,-0.16388304362250516,-0.1639072141146889,0.7445208986307876,-0.07372662134956544
1776704889791251688,0.09999821,False,-0.0827687545429741,-0.0471255035506523,1.0118792378334729,-0.0111187581571695,0.0491346068852342,-0.0195577193328585,0.0,0.0,2.0,0.0,0.10934862257916247,0.08527687098326463,0.9693547304273994,0.03031390043371711
1776704889792301059,0.098252411,False,0.0691922330987193,0.3218040139795333,1.2498071355895044,-0.0197685920199822,-0.0048947405148682,0.0421805367155544,0.0,0.0,2.0,0.0,-0.13630695990468567,-0.19693601465473115,0.7361624160947298,-0.07403029074841222
1776704889793223599,0.10036811,False,-0.0562543422650787,-0.0193794699114651,1.0285948886404,-0.012186693067935,0.0486746116361407,-0.0211725379982399,0.0,0.0,2.0,0.0,0.09091370538917791,0.0651643917434946,0.9562271558459913,0.03294302661325602
1776704889794275169,0.10051226,False,0.0301368386540714,0.363295621537482,1.2595275238710872,-0.0241148304505724,-0.0054301801442842,0.0426806285531365,0.0,0.0,2.0,0.0,-0.10720192844177903,-0.23135447787506916,0.726895904438078,-0.07434280266589098
1776704889795201131,0.10366108,False,-0.0273627057762112,0.0106588879787706,1.045519348665099,-0.0124131337102149,0.0454956416978791,-0.018056578667755,0.0,0.0,2.0,0.0,0.07074681311758534,0.04263121784886042,0.9407984284703612,0.0324925522971658
1776704889796229805,0.100343786,False,-0.0078298157172183,0.4034925058002667,1.268283899005099,-0.0252223787996422,-0.0052765112870258,0.0415692170036568,0.0,0.0,2.0,0.0,-0.07707576384529878,-0.26641173634856213,0.717938705400456,-0.07387912176030885
