,recording_time_ns,dt,wind_enabled,pos_x,pos_y,pos_z,pos_roll,pos_pitch,pos_yaw,targetpos_x,targetpos_y,targetpos_z,targetpos_yaw,control_vel_x,control_vel_y,control_vel_z,control_vel_yaw,experiment_id
0,1776696008082781705,1776696008056,False,-0.2018318821679027,-0.2119817587806289,0.8462221546634231,0.0173221324156663,0.0306684469442988,-0.0187981527779187,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0939907638895931,0
1,1776696008159511686,1776696008158,False,-0.203016046895308,-0.2115858733220818,0.8484607423542548,0.0126796389555673,0.0264251632671757,-0.0178786765817064,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0893933829085313,0
2,1776696008231713645,1776696008231,False,-0.2042232456915522,-0.2113531565290397,0.8513139054049188,0.0105025824431354,0.027279433133719,-0.0203837397409938,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.1019186987049702,0
3,1776696008332554807,1776696008332,False,-0.2050651122271613,-0.2112084240631182,0.8540574658585712,0.0114552007302151,0.0269243756210801,-0.0194866841885965,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0974334209429828,0
4,1776696008431333805,1776696008431,False,-0.2057620216735093,-0.2107692381979429,0.856756524032484,0.0162223538249255,0.0197920818846469,-0.0197667736424928,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0988338682124645,0
5,1776696008532572765,1776696008532,False,-0.2068242472950689,-0.2103921546384494,0.8595950195064035,0.0163847399528138,0.0190907107093239,-0.0173289302945537,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0866446514727692,0
6,1776696008631686005,1776696008631,False,-0.2080212862963725,-0.2099194630072985,0.8618743100104896,0.0163864475032097,0.0170944007082536,-0.0196789050253804,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0983945251269013,0
7,1776696008734358646,1776696008734,False,-0.2094409946714008,-0.2093309043149205,0.8638938116381101,0.0178406599693176,0.0223249215869843,-0.0196906541321812,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0984532706609053,0
8,1776696008836625489,1776696008836,False,-0.2113450195156654,-0.2086055646368251,0.8657627433141578,0.0141521018620082,0.0181694449842138,-0.0201144852032029,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.1005724260160145,0
9,1776696008936046825,1776696008936,False,-0.2131357754454128,-0.2078418918167839,0.8671897408192912,0.0173333262348095,0.0217166416367772,-0.0175588907756529,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0877944538782649,0
10,1776696009036450133,1776696009036,False,-0.2152604809762617,-0.2069871337142464,0.8676145735010329,0.0144477804816297,0.0137442299688492,-0.0202455141951092,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.1012275709755461,0
11,1776696009136168060,1776696009135,False,-0.2173741238563349,-0.2061418881272552,0.8676074644377377,0.015058424971078,0.0239545050645426,-0.0193574454631462,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.096787227315731,0
12,1776696009236552630,1776696009236,False,-0.2192993816471889,-0.2049521505666178,0.8676349636559787,0.0175246216921237,0.0298214750178781,-0.0190375359280274,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0951876796401363,0
